6.142608	6.051804	0.651229	0.594901	0.013933	0.027298	0.920442	0.939470
6.126423	5.962309	0.597547	0.619435	0.014698	0.025217	0.912279	0.916821
6.201924	5.982994	0.500881	0.628366	0.013390	0.025541	0.939427	0.912938
6.267720	6.037639	0.502830	0.626487	0.008355	0.020054	0.939112	0.922704
0.024049	6.043429	0.501712	0.665063	0.007724	0.019424	0.919324	0.923223
6.239795	6.145173	0.512355	0.468221	0.015002	0.016791	0.928638	0.937160
6.188186	6.176525	0.491149	0.577976	0.017607	0.015381	0.922658	0.904629
6.193021	6.234893	0.598595	0.422280	0.011402	0.020856	0.904696	0.916120
6.160855	6.218320	0.686255	0.476055	0.010181	0.018255	0.910824	0.934042
6.176634	6.104802	0.618440	0.445471	0.013802	0.026023	0.927799	0.931069
6.072485	6.103424	0.662687	0.439479	0.019281	0.024650	0.917654	0.930660
6.081573	6.102522	0.541802	0.442973	0.021274	0.023145	0.927633	0.915164
6.125796	6.217853	0.559030	0.479039	0.014706	0.015257	0.930331	0.935538
6.145429	0.002805	0.585354	0.434669	0.012556	0.009232	0.918521	0.930862
6.121141	0.008048	0.533810	0.494048	0.017356	0.004292	0.929382	0.939817
6.133115	0.002459	0.512573	0.673834	0.018739	0.002348	0.928489	0.918727
6.104102	6.247774	0.533646	0.667439	0.016232	0.007842	0.929756	0.910178
6.138436	6.203487	0.634865	0.502210	0.018240	0.011497	0.930571	0.936086
6.165580	6.238471	0.596601	0.473152	0.021278	0.013703	0.910292	0.925838
6.106364	6.189955	0.538165	0.686835	0.021595	0.008764	0.919305	0.897889
6.094379	6.152963	0.527442	0.711840	0.021718	0.011777	0.925963	0.905932
6.101337	6.189486	0.534254	0.424105	0.021845	0.012137	0.927902	0.923100
6.153942	6.248855	0.409468	0.435069	0.019605	0.016486	0.931767	0.930679
6.142085	0.023914	0.454404	0.382299	0.022740	0.014201	0.923864	0.891634
6.103981	0.079859	0.520214	0.424975	0.023746	0.007159	0.925666	0.925511
6.105090	0.115914	0.455386	0.499697	0.017872	0.002763	0.912320	0.927502
6.143690	0.118515	0.415460	0.443235	0.023080	0.003498	0.935225	0.918570
6.223761	0.106581	0.406947	0.457104	0.020605	0.000970	0.904438	0.921579
6.103984	0.105154	0.550216	0.451521	0.015463	0.004387	0.909951	0.929049
0.009937	0.075275	0.405031	0.534801	0.014102	0.007943	0.891893	0.921698
6.279161	0.066664	0.322160	0.400942	0.013583	0.004595	0.899031	0.918035
0.105139	0.093282	0.353265	0.449890	0.000897	0.011950	0.903010	0.919106
0.238457	0.025000	0.345963	0.359484	0.000830	0.016897	0.907551	0.912960
0.073580	6.263080	0.814963	0.454175	-0.000955	0.014183	0.904098	0.919204
6.159767	6.259070	0.708785	0.465170	0.011586	0.009735	0.884241	0.925900
6.071665	0.042876	0.582436	0.382307	0.012586	0.009195	0.921170	0.924247
6.178854	6.261212	0.631845	0.397495	0.019690	0.011447	0.923696	0.937716
5.977854	6.254900	0.591047	0.567626	0.034747	0.013590	0.925585	0.901019
5.892664	6.232699	0.418503	0.469405	0.033721	0.017895	0.926042	0.906302
5.988525	6.240355	0.321170	0.478829	0.037599	0.008885	0.880243	0.908329
