1	0.540451	0.543887	0.071437	0.052139
2	0.076203	0.087096	-0.084000	-0.081423
3	0.251658	0.268374	-0.029237	-0.023205
4	-0.005923	-0.011220	-0.118463	-0.109825
5	-0.005906	-0.010645	-0.117950	-0.109685
6	0.252722	0.266183	-0.029538	-0.023437
7	0.064892	0.075851	-0.088862	-0.085100
8	0.533861	0.509294	0.063011	0.060655
9	2.072170	2.163622	0.583941	0.580855
10	0.556441	0.543090	0.077438	0.048497
11	0.086803	0.091580	-0.083991	-0.078819
12	0.255603	0.268132	-0.028988	-0.022939
13	-0.011027	-0.017529	-0.119885	-0.111494
14	-0.008543	-0.013394	-0.118353	-0.110547
15	0.252291	0.265835	-0.029343	-0.024055
16	0.072696	0.082239	-0.085955	-0.081894
17	0.553198	0.546135	0.083067	0.077023
18	1.716192	1.758333	0.477861	0.421901
19	0.565751	0.586201	0.084572	0.074230
20	0.090769	0.094944	-0.081207	-0.077829
21	0.256653	0.266763	-0.028369	-0.022911
22	-0.013681	-0.018731	-0.120352	-0.112116
23	-0.010357	-0.014997	-0.118614	-0.110794
24	0.251573	0.262206	-0.029652	-0.023818
25	0.074773	0.083915	-0.085736	-0.081729
26	0.571043	0.541430	0.063786	0.074044
27	1.465439	1.512188	0.392802	0.361858
28	0.558455	0.590752	0.094210	0.082547
29	0.093967	0.099553	-0.080512	-0.077086
30	0.258187	0.266868	-0.028632	-0.023254
31	-0.015467	-0.020575	-0.120812	-0.112410
32	-0.009531	-0.015455	-0.118526	-0.110776
33	0.245704	0.263629	-0.029507	-0.023779
34	0.079580	0.087443	-0.084003	-0.080130
35	0.557003	0.500280	0.075912	0.060830
36	1.377220	1.462058	0.371303	0.359537
37	0.566364	0.605548	0.094775	0.096458
38	0.098195	0.101706	-0.078119	-0.076154
39	0.253540	0.264361	-0.029294	-0.022699
40	-0.016174	-0.021433	-0.120664	-0.112339
41	-0.010218	-0.016320	-0.118572	-0.110623
42	0.244087	0.262750	-0.030910	-0.025837
43	0.083621	0.086177	-0.084668	-0.079810
44	0.557963	0.536504	0.071907	0.057089
45	1.404968	1.388615	0.339499	0.337140
46	0.591137	0.578983	0.081054	0.077847
47	0.099296	0.104596	-0.077830	-0.075593
48	0.252941	0.263601	-0.026916	-0.023433
49	-0.015805	-0.021198	-0.120310	-0.111964
50	-0.010803	-0.017307	-0.118570	-0.111233
51	0.241377	0.256216	-0.031168	-0.025994
52	0.086865	0.090213	-0.083631	-0.079662
53	0.560803	0.526199	0.065255	0.065053
54	1.350215	1.356123	0.345186	0.333999
55	0.638993	0.642664	0.078755	0.091691
56	0.094307	0.098105	-0.079080	-0.075413
57	0.246669	0.262989	-0.028426	-0.022108
58	-0.015099	-0.020197	-0.120130	-0.111435
59	-0.011645	-0.018416	-0.118668	-0.111023
60	0.241639	0.254525	-0.031790	-0.025450
61	0.086170	0.090576	-0.083140	-0.077553
62	0.525050	0.498032	0.055060	0.070123
63	1.336438	1.398943	0.350477	0.341856
64	0.619366	0.663212	0.088723	0.099101
65	0.094363	0.095872	-0.078820	-0.077956
66	0.247694	0.270945	-0.026601	-0.022860
67	-0.015147	-0.019820	-0.119920	-0.111437
68	-0.014134	-0.019098	-0.118605	-0.111557
69	0.240476	0.254934	-0.031663	-0.025644
70	0.087688	0.090239	-0.082666	-0.077340
71	0.486433	0.478238	0.064418	0.068716
72	1.272368	1.303907	0.348853	0.308836
73	0.609885	0.580341	0.082747	0.092841
74	0.094168	0.096701	-0.081051	-0.077170
75	0.254104	0.272822	-0.027263	-0.021510
76	-0.015309	-0.020197	-0.119322	-0.111354
77	-0.015862	-0.020247	-0.119576	-0.112076
78	0.242154	0.256722	-0.031831	-0.025232
79	0.088937	0.089446	-0.082569	-0.077038
80	0.477291	0.465943	0.063778	0.060141
81	1.275118	1.362587	0.356335	0.328446
82	0.580084	0.547386	0.074137	0.085206
83	0.092958	0.096255	-0.077529	-0.074802
84	0.253539	0.273205	-0.026999	-0.020753
85	-0.014727	-0.019987	-0.119007	-0.111178
86	-0.017107	-0.020692	-0.119749	-0.113003
87	0.241166	0.257592	-0.031381	-0.025355
88	0.086910	0.090712	-0.082122	-0.076908
89	0.471357	0.464355	0.049619	0.040701
90	1.333700	1.364529	0.352375	0.304103
91	0.604308	0.599733	0.096169	0.087689
92	0.091977	0.096366	-0.080839	-0.075574
93	0.259241	0.272673	-0.026311	-0.020125
94	-0.015341	-0.021499	-0.119715	-0.111550
95	-0.018056	-0.021943	-0.120218	-0.113148
96	0.241017	0.257627	-0.031561	-0.025415
97	0.087071	0.088119	-0.081849	-0.078315
98	0.486141	0.476001	0.065394	0.048323
99	1.315190	1.419441	0.333849	0.303953
100	0.577870	0.603409	0.077978	0.090350
1	0.503440	0.587352	0.057595	0.080737
2	0.069472	0.081330	-0.084795	-0.084271
3	0.245112	0.272494	-0.027514	-0.026338
4	-0.003323	-0.006696	-0.117266	-0.106262
5	-0.002910	-0.005314	-0.116613	-0.106315
6	0.243520	0.269882	-0.027977	-0.026006
7	0.058066	0.072963	-0.087871	-0.087732
8	0.508986	0.562953	0.059301	0.071695
9	1.956263	2.197654	0.580859	0.576620
10	0.515958	0.591291	0.060895	0.064267
11	0.076816	0.084571	-0.082386	-0.083025
12	0.244847	0.271785	-0.026914	-0.025904
13	-0.008788	-0.012307	-0.118661	-0.107675
14	-0.005392	-0.009697	-0.117356	-0.107085
15	0.240984	0.268559	-0.028274	-0.026262
16	0.064281	0.079344	-0.084810	-0.085194
17	0.518088	0.580226	0.073067	0.105063
18	1.620757	1.796191	0.452616	0.452014
19	0.527842	0.595848	0.061678	0.080033
20	0.080122	0.090968	-0.080383	-0.082149
21	0.244234	0.276824	-0.027084	-0.025596
22	-0.011279	-0.015885	-0.119388	-0.108515
23	-0.006794	-0.010000	-0.117853	-0.107409
24	0.239458	0.268300	-0.028280	-0.028471
25	0.067420	0.079382	-0.084057	-0.085432
26	0.514351	0.569061	0.057994	0.085758
27	1.382866	1.655760	0.386023	0.368850
28	0.538195	0.629556	0.090491	0.073712
29	0.083385	0.091792	-0.079605	-0.081433
30	0.245684	0.276150	-0.027282	-0.025035
31	-0.013279	-0.017133	-0.119600	-0.108837
32	-0.007256	-0.009694	-0.117513	-0.107268
33	0.240994	0.269761	-0.028616	-0.028811
34	0.068063	0.085979	-0.083204	-0.083815
35	0.488236	0.533715	0.084916	0.083186
36	1.289021	1.609242	0.390302	0.369123
37	0.529904	0.658114	0.091217	0.082513
38	0.085628	0.101028	-0.077713	-0.079686
39	0.239977	0.271500	-0.027932	-0.024194
40	-0.014187	-0.017148	-0.119402	-0.108864
41	-0.007991	-0.012511	-0.117362	-0.107100
42	0.239334	0.268679	-0.029893	-0.028823
43	0.072362	0.083792	-0.082861	-0.082848
44	0.475141	0.586462	0.078017	0.070936
45	1.275401	1.428427	0.362371	0.328271
46	0.518667	0.608852	0.101273	0.090115
47	0.084064	0.102942	-0.077955	-0.079104
48	0.239930	0.270428	-0.025351	-0.024216
49	-0.014263	-0.016868	-0.119406	-0.108737
50	-0.009004	-0.013431	-0.117472	-0.107281
51	0.239526	0.268474	-0.029827	-0.028240
52	0.076449	0.089735	-0.082619	-0.082279
53	0.433526	0.591999	0.071010	0.065597
54	1.233498	1.436503	0.336896	0.319262
55	0.547104	0.662588	0.089703	0.082904
56	0.078467	0.095251	-0.079437	-0.078350
57	0.238156	0.271164	-0.027310	-0.023924
58	-0.013678	-0.015837	-0.119007	-0.108147
59	-0.009579	-0.014027	-0.117355	-0.107309
60	0.232134	0.262404	-0.029546	-0.027572
61	0.075636	0.092590	-0.082539	-0.082084
62	0.441362	0.531564	0.063093	0.046892
63	1.204280	1.456392	0.357558	0.320195
64	0.581432	0.634436	0.089968	0.101282
65	0.079501	0.098849	-0.078134	-0.079092
66	0.238180	0.276548	-0.027544	-0.025240
67	-0.013622	-0.015260	-0.119011	-0.108013
68	-0.011674	-0.015037	-0.117398	-0.107826
69	0.232263	0.262380	-0.031247	-0.028287
70	0.077000	0.089596	-0.082307	-0.081126
71	0.423521	0.570641	0.071464	0.054349
72	1.237051	1.418105	0.352674	0.315762
73	0.570434	0.628750	0.082918	0.092935
74	0.078670	0.097265	-0.078951	-0.078234
75	0.246466	0.276874	-0.026927	-0.025196
76	-0.013558	-0.015737	-0.118749	-0.107608
77	-0.013796	-0.017074	-0.118234	-0.108125
78	0.232280	0.264430	-0.029551	-0.027731
79	0.077361	0.088814	-0.080777	-0.080178
80	0.442622	0.583996	0.069332	0.055756
81	1.223248	1.411275	0.356857	0.341267
82	0.505289	0.602343	0.076958	0.083489
83	0.082729	0.095426	-0.079887	-0.081691
84	0.247096	0.275875	-0.025918	-0.025265
85	-0.014446	-0.015160	-0.118307	-0.107492
86	-0.014942	-0.017826	-0.118511	-0.108516
87	0.232392	0.263651	-0.031001	-0.027506
88	0.077676	0.088768	-0.080723	-0.081383
89	0.447066	0.528225	0.053965	0.048144
90	1.213249	1.411685	0.322740	0.338754
91	0.514144	0.611470	0.086797	0.079183
92	0.078336	0.098067	-0.078558	-0.080572
93	0.247449	0.277423	-0.023849	-0.024343
94	-0.014937	-0.016488	-0.118630	-0.107542
95	-0.015716	-0.019413	-0.118910	-0.108891
96	0.233037	0.263184	-0.031207	-0.027464
97	0.077337	0.092290	-0.081966	-0.082851
98	0.435229	0.519006	0.062047	0.049203
99	1.268837	1.477850	0.322844	0.340485
100	0.548734	0.613619	0.089074	0.084523
