6.250624	0.090281	6.049963	5.957476	-0.001859	6.280180	0.946930	0.933240
6.164056	0.022610	6.072220	5.974482	-0.005554	6.280352	0.933789	0.942102
0.015753	6.277116	6.104726	5.993389	-0.015608	6.280763	0.948251	0.934058
0.071597	6.271570	0.092797	6.046785	-0.030056	6.281790	0.936069	0.934811
0.210414	0.022156	5.986017	5.926404	-0.015670	6.281518	0.938085	0.936498
0.269092	0.000810	5.879206	5.951917	-0.018352	6.284708	0.913070	0.947285
0.306706	6.228067	6.076821	5.987304	-0.026914	6.285706	0.935437	0.929995
0.278373	6.197580	6.204187	6.005888	-0.031758	6.283241	0.947598	0.946836
0.209357	6.224138	6.249777	6.013374	-0.029966	6.281418	0.922734	0.945871
0.178145	6.258185	0.143473	6.095751	-0.025336	6.279763	0.927178	0.940303
0.142287	6.201910	6.178531	6.109096	-0.003912	6.274096	0.882423	0.938228
6.236275	6.248447	0.192272	6.057463	-0.032158	6.279728	0.924386	0.953605
0.158235	6.244942	6.230705	6.115652	-0.007549	6.276620	0.907495	0.941170
6.004477	6.163227	6.142726	6.055287	0.002344	6.294407	0.892494	0.947236
6.196592	6.199580	6.100201	6.036490	-0.002810	6.277621	0.898948	0.959505
5.993731	6.277965	6.171300	5.967742	0.020606	6.275546	0.901925	0.927611
5.768201	0.006364	6.280338	0.030667	0.025769	6.271258	0.914371	0.928868
5.869940	0.071851	6.243468	6.075802	0.012454	6.280239	0.925669	0.951406
6.086960	6.173117	6.230407	6.098267	0.011451	6.283231	0.924437	0.934895
6.155991	6.145424	6.006298	6.117371	-0.007410	6.282958	0.925691	0.945799
6.238636	6.268717	6.076697	5.788742	-0.008639	6.292537	0.947296	0.905211
6.208267	0.002249	6.042003	5.773743	0.009223	6.281437	0.956182	0.931133
6.129331	0.146149	5.927803	6.044410	0.003994	6.263984	0.933233	0.910027
6.190978	0.093997	6.042437	6.278550	0.009399	6.258976	0.927801	0.928861
6.125468	0.193055	6.112228	5.986954	0.003279	6.274622	0.936905	0.937828
6.054986	6.217223	6.170995	6.144050	0.010042	6.292049	0.951715	0.898479
6.028528	5.962281	5.942924	5.981387	0.015330	6.294338	0.917042	0.928684
6.066525	6.072305	5.958419	6.239558	0.010903	6.267778	0.914582	0.891996
6.081092	6.122777	5.943934	0.099109	0.016129	6.290047	0.948709	0.893384
6.031862	5.866785	6.019696	6.064489	0.013089	6.295866	0.935467	0.948913
6.094787	6.190424	5.904170	5.933879	0.012807	6.300318	0.944143	0.920688
5.979261	5.803350	0.081842	0.088841	0.004185	6.283704	0.902288	0.865678
5.925537	6.123956	6.167690	5.857148	0.030868	6.295000	0.898633	0.937093
5.924877	6.246443	5.893261	5.894359	0.018495	6.284968	0.924937	0.948299
6.149452	0.022677	5.861456	6.006255	0.026514	6.273564	0.909864	0.944769
6.014643	6.273749	6.102912	6.111535	-0.006013	6.269042	0.894209	0.946026
6.022238	0.187160	0.191428	5.869904	-0.003016	6.267805	0.894186	0.928727
6.021318	0.299190	0.148001	5.773769	0.010698	6.267661	0.884596	0.923731
5.687242	0.146083	0.231280	0.032383	0.012962	6.247832	0.941384	0.920519
5.798814	0.400354	6.089249	6.100305	0.034438	6.248969	0.961547	0.899691
5.746878	0.282833	6.069701	6.146926	0.028708	6.255381	0.900099	0.934275
5.769372	0.221177	5.947578	6.221517	0.031103	6.250352	0.953462	0.935300
5.779124	0.302973	5.844298	5.912305	0.032134	6.267935	0.936644	0.941951
5.717790	0.258035	5.878353	6.041162	0.057759	6.249537	0.915297	0.905382
5.599678	0.198562	5.995821	0.083207	0.032407	6.236961	0.857906	0.903895
5.638156	0.427906	0.158030	0.070114	0.018013	6.224129	0.941131	0.919296
5.694675	0.408579	6.266966	0.012849	0.040086	6.228199	0.935900	0.900893
5.611379	0.362024	5.977066	6.208463	0.043596	6.259545	0.948224	0.899379
5.616414	0.108310	6.123527	6.151769	0.042019	6.282063	0.938218	0.877991
5.573411	5.909709	6.207523	0.430244	0.037292	6.274669	0.925252	0.905379
5.604916	5.968311	5.965373	0.309722	0.044842	6.266340	0.952790	0.920199
5.502995	6.252686	6.097719	0.038947	0.051147	6.284028	0.806358	0.925553
5.427310	5.821758	5.940065	0.041386	0.058184	6.316124	0.912791	0.911823
5.369305	5.843891	6.015160	6.233194	0.065597	6.286362	0.890413	0.872253
5.442239	5.784174	5.797507	0.246660	0.067113	6.293764	0.911288	0.927221
5.403059	5.757280	6.125908	0.133903	0.056650	6.305367	0.931465	0.940045
5.479108	5.722053	6.018121	6.072300	0.054146	6.320047	0.883154	0.921506
5.607871	5.720718	6.014122	5.957318	0.038379	6.320430	0.885492	0.948656
5.621155	5.819958	6.203358	5.913542	0.027867	6.314877	0.881965	0.901815
5.620241	5.862987	6.265529	5.969391	0.036051	6.318434	0.883334	0.902739
5.667121	5.717746	6.241799	5.810117	0.026990	6.334306	0.891403	0.930391
5.818037	5.690571	5.846324	5.763763	0.035287	6.334785	0.896168	0.909438
5.919473	5.668293	5.763855	5.977595	0.033894	6.332102	0.915053	0.943228
5.930524	5.563026	5.791518	5.972816	0.030314	6.334917	0.923437	0.939653
5.906211	5.564004	5.886727	5.967433	0.031115	6.334135	0.933321	0.940167
5.835927	5.644482	5.952968	5.845987	0.031726	6.329165	0.945748	0.937435
5.879624	5.778408	5.899377	5.697705	0.028736	6.333961	0.946139	0.931194
5.947050	5.800252	5.881526	5.598765	0.026762	6.335453	0.921948	0.914328
5.910022	5.731074	5.859527	5.611012	0.027561	6.335017	0.944363	0.933183
5.989346	5.531569	5.781141	6.123066	0.024856	6.313338	0.928164	0.757579
6.051168	5.623808	5.779327	6.145923	0.025605	6.336573	0.947578	0.844444
6.064413	5.382923	5.847427	6.275281	0.014519	6.337477	0.953658	0.903324
6.078135	5.498021	5.854124	6.052248	0.022810	6.329462	0.940953	0.917988
6.103983	5.595684	5.855304	6.030246	0.010682	6.342380	0.926021	0.927743
6.175655	5.368795	6.055729	6.027589	-0.003082	6.354085	0.939360	0.925327
6.212357	5.402253	6.048896	5.818956	0.002671	6.352673	0.954069	0.855525
6.203325	5.323293	6.127120	5.981015	-0.006143	6.347505	0.922208	0.900877
0.003724	5.314182	6.118204	6.184531	-0.008782	6.338542	0.948884	0.874625
0.008413	5.393631	6.091850	5.940262	-0.007854	6.334542	0.938386	0.892768
0.067186	5.658148	6.030551	5.842318	-0.015045	6.345675	0.944358	0.870648
0.217493	5.631789	5.944367	5.911127	-0.021541	6.315824	0.917001	0.899811
0.179348	5.955109	6.042189	6.191122	-0.026091	6.317941	0.935103	0.886158
0.236550	5.522223	6.190430	5.973419	-0.024803	6.342035	0.942071	0.806387
0.069532	5.531862	0.108678	6.050960	-0.023596	6.329769	0.951221	0.932043
0.044370	5.501848	6.269243	6.101777	-0.021258	6.336371	0.955821	0.929817
0.162957	5.482467	6.269439	6.028059	-0.024270	6.341730	0.914508	0.932977
0.044447	5.498984	6.134051	6.008959	-0.015184	6.338784	0.881054	0.899590
0.059599	5.484201	6.087862	6.028444	-0.009395	6.339972	0.904743	0.924893
0.081469	5.510761	6.282265	6.046629	-0.027187	6.339684	0.956783	0.914061
0.284198	5.510812	6.240494	6.128875	-0.032589	6.329443	0.919754	0.895255
0.376966	5.644196	6.013647	6.130560	-0.035405	6.319382	0.923711	0.933627
0.604683	5.806103	5.624868	6.028993	-0.030664	6.309878	0.900346	0.909025
0.513034	5.820152	5.671454	6.022689	-0.021723	6.309212	0.874599	0.948402
0.376938	5.866278	6.196396	6.080105	-0.041209	6.305097	0.918715	0.933667
0.398212	5.985437	6.183625	5.986147	-0.040825	6.300515	0.923544	0.948782
0.392492	6.088023	6.127085	5.903544	-0.035737	6.297665	0.937680	0.949687
0.331745	6.124528	6.223947	5.809790	-0.039759	6.300040	0.910266	0.938085
0.272296	6.115715	6.212066	5.849972	-0.036822	6.298785	0.927707	0.938898
0.339227	6.136847	6.109801	5.932560	-0.035753	6.290051	0.933667	0.924987
0.282003	6.150594	6.258774	5.974647	-0.041223	6.294713	0.925191	0.945187
0.459934	6.019043	6.113262	6.167605	-0.033452	6.295647	0.923321	0.917275
