"x"	"d"
-2.01344653498381	0.191816753474995
-4.07794112339616	0.513511770038773
5.99792535882443	0.391746282002061
-0.0686895218677819	0.266480336831875
-1.14411975955591	0.946289699472325
-0.691679427400231	0.122549754718375
4.72736482042819	0.598945815423831
-2.42100461153314	0.582581969092312
-3.04691167082638	0.231861848181432
-0.302587004844099	0.246443072333039
-3.12927886610851	0.561219696166785
-5.84409886272624	0.338167532696301
6.5729858726263	0.0213393566696094
-4.31552681839094	0.106598740763055
7.41411562543362	0.0437559756884958
6.09515086049214	0.304858592854726
-10.2375422953628	0.0169257830715592
4.27882075309753	0.0955381096755109
-4.40710772294551	0.534849170689026
3.00827350001782	0.127667206977538
1.54359983978793	0.810208320477389
3.00421595340595	0.0358438292263976
4.48695046361536	0.535437338099565
4.91381253115833	0.446702363875236
7.25052505731583	0.233841417345598
-1.52518080314621	0.253171918592933
-2.34413851518184	0.701178454728936
4.92228065617383	0.242401699574513
0.061098535079509	0.583075623854145
3.789231358096	0.257879563836195
2.6897695264779	0.663660718223325
1.21435706969351	0.218912811270388
-3.11732935952023	0.597403875675968
0.55106682702899	0.360028325211349
4.19306200928986	0.443384908286045
8.06361398426816	0.212857919772306
-7.3910051677376	0.0610196180747585
-3.35376972332597	0.3126433631615
2.17241601319984	0.409712156685382
6.87876275042072	0.349725869077044
1.99991806643084	0.157347179763665
-0.270883818157017	0.598389289599261
0.416496454272419	0.964353270481203
0.968900327570736	0.907037157138832
-1.24698950210586	0.968034302811834
1.80525757838041	0.913123582511701
-4.44618910783902	0.551661172841219
-0.4875134001486	0.263089666896352
-4.62241616332904	0.148771435261838
2.16319925850257	0.37343021274277
-1.20387983042747	0.474726447970943
0.884465414565057	0.756257866154761
2.55926872137934	0.229762461600249
5.56030152132735	0.486753526258202
-12.7574532455765	0.0337444664403733
-0.869027709122747	0.02433253301373
3.88763543218374	0.734443954700991
-4.47833982529119	0.0984009980975893
-8.35458830930293	0.156214216580354
-0.106942362617701	0.142715396581122
2.79503157595173	0.167101558822893
2.53131629666314	0.829573418118739
5.0669611687772	0.0176661224355102
7.304149386473	0.0898996933947145
6.37824264820665	0.33010185965986
-2.50210269587114	0.417204134532597
5.52360917441547	0.202326212282757
-8.54555621976033	0.164843344072456
-5.57347882306203	0.0346697996893582
-2.48902024934068	0.440994489100258
-8.52535296231508	0.200090879135532
3.13082712236792	0.0456725244936006
4.12192062707618	0.624700129951238
6.77267825463787	0.144406613771004
-2.95944037847221	0.315578783558261
-10.3008052962832	0.106363714437847
13.4714535763487	0.000950602927994622
6.24476179713383	0.00194461046900531
7.87254044087604	0.00962681733838214
-2.52731298096478	0.270372308614514
5.80283547285944	0.011713898984971
6.74256692407653	0.27187939542503
-2.29404249228537	0.300154206322571
7.47242641635239	0.0564026368205499
-4.10483749117702	0.221841729299728
1.55810298398137	0.597245580798389
10.3785934299231	0.0264732414543827
-4.80673271231353	0.0626145885849148
-0.141243792604655	0.578905300830549
-2.01919696060941	0.585501302393289
-2.60737632634118	0.698874600199208
-10.4726074612699	0.0987372266375459
-0.58985699666664	0.016104048988424
8.49096846068278	0.123804692106608
2.8662630985491	0.0558852916298619
9.17050308315083	0.02209820740752
8.66152105852962	0.180769737518262
-5.80618738895282	0.113829403271564
-7.47009900631383	0.144283174063862
-2.6797205535695	0.274156708097512
0.623836750164628	0.683367093574202
2.22614580066875	0.888123274033019
3.81839709123597	0.0244548060017235
2.08963832817972	0.105501544110563
1.8496150849387	0.743414995689019
-6.11003136495128	0.426622247609492
3.7396484753117	0.41064966934347
-3.36998097365722	0.558470045494092
1.09683700371534	0.593869953500649
0.915886550210416	0.538112053972541
-0.467593122739345	0.932106289244799
0.307660354301333	0.982165700791998
1.55163395684212	0.340768372517512
2.58373294724151	0.658705793554544
3.31437618937343	0.040468248825973
-0.591565368231386	0.416167734054355
-3.24488207465038	0.202989411361112
3.12984046759084	0.641400512440357
-1.54848894802853	0.818167515628173
-0.609158277511597	0.670576007295108
-8.02465776912868	0.0144143166366036
0.771696909796447	0.182793341263787
3.69866306427866	0.594159495392843
-3.80340448580682	0.117958178853246
-5.67976469406858	0.238550625859503
3.11338032362983	0.472646738479529
-0.833334282506257	0.802734324192738
-0.419463850557804	0.977226839317798
1.30468436982483	0.253994726702421
-3.10215092729777	0.345517666165372
-5.14541879296303	0.348107359191476
-6.9742003432475	0.033293340216309
-9.58259075414389	0.0167371093628629
0.232096086256206	0.0372669006341755
6.13127621356398	0.148941411043817
-9.59768833592534	0.108082904351934
3.23172869626433	0.125142611374237
-5.84843568038195	0.459021266202907
6.01392694981769	0.0703236327517992
5.20891611697152	0.395321890889608
3.09903109213337	0.174906578483952
-2.09935755701736	0.672535084593578
2.98141489271075	0.387130943559409
11.0733645223081	0.0810829512503456
10.9012061334215	0.0554211018723896
1.96534226182848	0.0832649436005931
1.52591664344072	0.0985092754654062
2.97300522448495	0.511386472962801
7.34408628428355	0.189554965124474
3.75936869066209	0.114968049125525
-5.73270358610898	0.409403839662534
5.08495990885422	0.46090810620778
2.81359777785838	0.593778343307228
6.10161456512287	0.317466795208446
1.88304096227512	0.00806061962060762
8.14739390043542	0.0471830513593501
-12.3419933114201	0.00349536588951293
-1.41032705549151	0.0401605260222764
0.883290048222989	0.338675666587026
1.48334223311394	0.145462340758771
-4.16141994763166	0.137699549552161
0.586631612386554	0.628198390727683
2.56520632887259	0.208329256190719
-5.87346259737387	0.117535678009172
11.3704651454464	0.0295134372118266
-8.88992980588228	0.00701767415179734
7.6211302424781	0.0114608978004294
3.37113157147542	0.289093790825764
-3.75446965685114	0.231685993339971
3.00860897172242	0.732913215127277
4.57084902562201	0.517637367759828
-3.02627899451181	0.377653144488234
0.686238517519087	0.238886235909852
-1.0750055895187	0.47049302685724
2.28109820047393	0.46473261925901
1.15524141350761	0.222268589869516
2.74426060030237	0.795457825054626
2.65088142827153	0.627265012140302
-3.47076433477923	0.206476184924904
-8.00528617110103	0.255205703897424
-3.5896509164013	0.192814253512559
11.5004815952852	0.0401566839019112
0.555585992988199	0.0140613810374875
-0.317385918460786	0.305723884268288
0.35223490325734	0.223370475185483
-0.258510753046721	0.539425595786051
-2.04542930005118	0.852528519188297
4.16103775380179	0.609247116015768
1.67997051263228	0.257389471503365
-2.24390310700983	0.422267211686932
-0.591082347091287	0.72419705554716
-0.572051319759339	0.767518055713705
2.62142804218456	0.246027717340471
-2.8395659616217	0.237190066254622
11.6238131560385	0.0621029265486788
-10.1133790262975	0.0596283931527185
-10.2475533471443	0.106766710632892
5.53727347869426	0.105542810491203
6.08693463960662	0.472994479453739
6.78187624085695	0.198382889147843
-2.94372680364177	0.127358251798819
1.65639203740284	0.194927288459957
9.78978012688458	0.121686848082715
-2.19971020007506	0.104406669896473
-1.92138622049242	0.589092411506674
-5.40171820437536	0.310153301000653
4.20884576160461	0.0823967051479218
-3.9777012867853	0.113860800567884
5.05812697811052	0.428348006849252
4.0043899579905	0.032189801729965
-0.912898262031376	0.558616836350892
-4.22019738005474	0.598117658570165
1.45081032766029	0.531788678790646
7.75924319168553	0.214822172241072
9.31141570676118	0.0325135405625171
8.96256428444758	0.146645850248572
-3.19494107505307	0.135121089044776
-0.719814605545253	0.712605976826586
1.40235118567944	0.552409356024482
1.51093106484041	0.682687987168261
-3.35502691799775	0.670043346092376
3.7644398608245	0.575543577105773
0.668112393468618	0.327236984772138
-1.28343580523506	0.947975509264717
-9.01110698003322	0.189865425676005
-5.32288704765961	0.141673162402269
1.2782069365494	0.423915855663078
2.28393963072449	0.266984000438317
-2.29692204622552	0.13837780162752
0.680735050700605	0.627123946326166
2.65920222736895	0.0869269677179769
1.78390110377222	0.503065349527144
-3.55192109942436	0.459582409384515
-1.67740321950987	0.726889777455671
-1.86756787123159	0.911024402930254
-2.46039268327877	0.554323187809393
1.16463491460308	0.870678094763895
-10.034505429212	0.0734988942169004
10.8751523005776	0.0341264481584978
-6.21702207019553	0.0308229220585645
7.1892079920508	0.0650474519458452
4.10353692015633	0.353313081829926
9.10967627540231	0.0647670820333953
-9.2566856648773	0.0514661822313698
0.163059385959059	0.0576412380871914
-0.352674659807235	0.558936970659196
8.93847230589017	0.0532867923188845
1.31133983144537	0.107641732163168
0.4101269133389	0.960143993811608
0.703964349813759	0.208640301616095
4.52307462925091	0.371441702572006
-11.8366351467557	0.0302685703146629
-7.11964745773003	0.016268629258961
1.36936081806198	0.242442286947018
1.02889613248408	0.0913149840113418
0.197985868435353	0.910819518498421
7.07863379269838	0.364786040045444
-0.243542699608952	0.235383644949282
-1.19066921761259	0.755307741455094
3.36877166759223	0.467893941346638
-1.36205879040062	0.293996902909447
5.50829848973081	0.221426708423042
2.2376691782847	0.0962217480266837
-5.97041723784059	0.303775204377497
-2.79382803943008	0.328876606959612
4.99456675490364	0.130485536380964
0.690451234113425	0.470341102185558
3.69208447169513	0.691465127606674
9.04828117461875	0.0282659777014022
-6.70251321047544	0.04717520905015
-10.2197330771014	0.0109352761105308
10.5454717087559	0.0619801068736059
3.633881311398	0.0545643143111154
-1.00851922295988	0.0908322897657059
0.468633575364947	0.894467265577438
5.73255454888567	0.284166012555181
1.04159304639325	0.369373152484632
3.62279498716816	0.592830215620072
-4.85648561501876	0.363001774017404
-3.06248063687235	0.410560392932871
-0.91506305616349	0.753835647861428
2.0030170166865	0.287354520141913
-0.0763113261200488	0.00958188616405029
1.52028825832531	0.626521467293707
-1.01220991462469	0.424292716708422
-1.90217866329476	0.731029061601941
-3.95246712025255	0.520676428765053
-3.74808263266459	0.20800497312514
-5.8753680344671	0.0764960988774323
9.21384254470468	0.0541677776254267
-7.69137501949444	0.134270118768708
-0.309175844304264	0.282078514640112
0.94376522116363	0.309389573875858
1.99090709444135	0.853634103107839
7.4936110759154	0.220415480939015
5.48120003426448	0.0546848216716331
4.87472677370533	0.221822079163775
6.05424135457724	0.133650943969374
-0.113822242710739	0.195538239239591
1.66336972732097	0.887603412962301
9.00587208336219	0.150518842107196
5.85736775770783	0.1736676771266
-1.43455950077623	0.344101782836149
-1.12929014721885	0.491445413126708
-2.43245467543602	0.680176008605518
-0.14383249450475	0.726570273740053
0.531898245681077	0.955361518307339
1.67474511545151	0.719083675909801
2.9559590248391	0.129750547647461
-1.91861333325505	0.578352172091513
-0.569556844420731	0.485206631650561
